,Correlation,Adj. P-val,Name,Interacting Cell Type Pathway 1,Interacting Cell Type Pathway 2
252,0.2649957063016739,1.757132580447466e-09,receive CD34 send PARs,"EoBaso prog, Mono prog, Neutro prog, Fibroblasts, GranMono prog, GMP, HSC, lin, CMP, MPP, ECArteriar, CLP, ECArteriolar, LMPPs","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
118,0.2650672160077865,1.738937577539737e-09,send ANNEXIN receive SELL,"EoBaso prog, Mono prog, small preB, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, GMP, MPP, lin, T cells, Neutrophils, large preB, CMP, CLP, LMPPs, Monocytes",Neutrophils
278,0.26547095074243154,1.6395943282721804e-09,send ANGPT send PARs,HSC,"ECArteriolar, ECArteriar, ECSinusoidal"
130,0.2669770698180473,1.3153878318755324e-09,receive SEMA4 receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, GMP, Neutrophils, MPP, lin, CMP, large preB, CLP, T cells, LMPPs, Monocytes","Osteoblasts, B cell, Dendritic cells, Monocytes"
280,0.2673215282795941,1.250508707933708e-09,send CD52 send MHC-II,"proB, Neutro prog, Dendritic cells, small preB","B cell, Dendritic cells, CLP"
75,0.2678428394463749,1.1581950807015296e-09,send ANGPT receive SELL,"EoBaso prog, Mono prog, small preB, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, T cells, lin, Neutrophils, CMP, large preB, CLP, LMPPs, Monocytes","ECArteriolar, ECArteriar, ECSinusoidal"
147,0.26947074816787975,9.105788521819369e-10,send MHC-II receive SELPLG,"Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, EryMk prog, MEP, GranMono prog, Dendritic cells, HSC, MPP, lin, large preB, proB, CLP, Monocytes, Mono prog, B cell, small preB, Ery prog, GMP, CMP, T cells",Dendritic cells
281,0.2731113320000031,5.286363806734421e-10,send CD34 receive SEMA4,"Osteoblasts, B cell, Dendritic cells, Monocytes",ECSinusoidal
71,0.2736564740787744,4.869573021041042e-10,send CD34 send SELPLG,"EoBaso prog, Mono prog, CLP, NK cells, B cell, Neutro prog, Dendritic cells, small preB, GranMono prog, Neutrophils, CMP, HSC, large preB, LMPPs, T cells, ECSinusoidal, Monocytes","ECSinusoidal, HSC"
225,0.2743062665590209,4.414427231222871e-10,receive PARs send TGFb,"EoBaso prog, Mono prog, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, GMP, Neutrophils, HSC, MPP, CMP, lin, CLP, LMPPs, Monocytes",Osteoblasts
16,0.2774735495982501,2.7260381888861587e-10,send MHC-I receive SELL,"EoBaso prog, Mono prog, small preB, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, GMP, CMP, lin, T cells, Neutrophils, large preB, CLP, LMPPs, Monocytes","T cells, NK cells"
282,0.27753396792785184,2.700924399954335e-10,send ANNEXIN send CD34,Neutrophils,ECSinusoidal
264,0.28189121400288203,1.3773403245196924e-10,send ANGPT send MHC-I,"T cells, NK cells","ECArteriolar, ECArteriar, ECSinusoidal"
273,0.2829845770783269,1.1610370623765991e-10,send MHC-I send TGFb,"T cells, NK cells",Osteoblasts
279,0.29462743479534736,1.7968281551634252e-11,send IL16 receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, GMP, MPP, lin, CMP, Neutrophils, large preB, T cells, CLP, LMPPs, Monocytes",Dendritic cells
277,0.29592542864208843,1.4516128421060984e-11,send CCL send CD52,"proB, Neutro prog, small preB","Neutrophils, Monocytes"
284,0.2993132806511893,8.275630029060574e-12,send ANGPT send MHC-II,Dendritic cells,"ECArteriolar, ECArteriar, ECSinusoidal"
283,0.30062709999524767,6.641921257920421e-12,receive FN1 send VISFATIN,"Chondrocytes, Osteo, Fibroblasts, Osteoblasts, MSPCOsteo, Monocytes",HSC
217,0.3011250942944131,6.108937185477658e-12,send CD34 send CD52,"small preB, Neutro prog, B cell, Dendritic cells, proB, CLP","ECSinusoidal, HSC"
286,0.30457701145339106,3.4059004977175592e-12,send CD34 send IL16,Dendritic cells,ECSinusoidal
285,0.30488620362379576,3.2310260426413394e-12,receive SPP1 send VISFATIN,"MSPCAdipo, small preB, NK cells, B cell, Chondrocytes, Dendritic cells, Fibroblasts, Osteo, Neutrophils, Osteoblasts, T cells, MSPCOsteo, Monocytes",HSC
56,0.3084245222394167,1.7597185154811347e-12,send CD34 send CCL,"Neutrophils, Monocytes","ECSinusoidal, HSC"
276,0.3111653669069108,1.092872649820535e-12,send CD52 send CCL,"Neutrophils, Monocytes","Neutro prog, B cell, Dendritic cells, CLP"
287,0.32819642698389145,5.061750369268566e-14,send MIF receive PTN,"Schwanncells, Osteo, Osteoblasts","B cell, Fibroblasts, Dendritic cells, Myofibroblasts, CLP"
228,0.33649200830180565,1.0552184630249125e-14,send CD34 send MHC-II,Dendritic cells,"ECSinusoidal, HSC"
232,0.3404146948037728,4.944314117362819e-15,send CD52 receive SELPLG,"Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, EryMk prog, MEP, GranMono prog, Dendritic cells, HSC, MPP, lin, large preB, proB, CLP, Monocytes, Mono prog, B cell, small preB, Ery prog, GMP, CMP, T cells","small preB, Neutro prog, B cell, Dendritic cells, proB, CLP"
227,0.3494596103425378,8.259741198518513e-16,send CD52 receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, CMP, lin, T cells, Neutrophils, large preB, CLP, LMPPs, Monocytes","small preB, Neutro prog, B cell, Dendritic cells, proB, CLP"
153,0.36256834342900773,5.562026267098939e-17,send CCL receive SELPLG,"Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, EryMk prog, MEP, GranMono prog, Dendritic cells, HSC, lin, MPP, large preB, proB, CLP, Monocytes, Mono prog, B cell, small preB, Ery prog, GMP, CMP, T cells","Neutrophils, Monocytes"
288,0.36468154017541565,3.5580808078722017e-17,send CD52 send SELL,"Mono prog, small preB, Neutro prog, B cell, Dendritic cells, GranMono prog, GMP, MPP, CMP, proB, CLP, LMPPs","Mono prog, B cell, Fibroblasts, Dendritic cells, GranMono prog, GMP, CMP, MPP, ECArteriar, CLP, ECArteriolar, LMPPs"
253,0.36621458182209,2.5677987316848704e-17,send CD34 send PARs,"Mk prog, EryMk prog, Ery prog, MEP, HSC, Myofibroblasts, ECSinusoidal","MEP, HSC, Myofibroblasts, ECArteriolar, ECSinusoidal"
196,0.367643525685245,1.891639871950716e-17,send CCL receive SELL,"EoBaso prog, Mono prog, small preB, NK cells, B cell, Neutro prog, Dendritic cells, GranMono prog, GMP, MPP, lin, T cells, Neutrophils, large preB, CMP, CLP, LMPPs, Monocytes","Neutrophils, Monocytes"
122,0.39077910477332445,1.0809428199277751e-19,receive SELL receive SELPLG,"Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, EryMk prog, MEP, Dendritic cells, GranMono prog, HSC, MPP, lin, proB, large preB, Monocytes, Mono prog, B cell, small preB, Ery prog, GMP, CMP, T cells","EoBaso prog, Mono prog, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, CMP, MPP, lin, T cells, Neutrophils, large preB, CLP, LMPPs, Monocytes"
289,0.4050073369744837,3.6587614516832495e-21,send MHC-II send MHC-I,"T cells, NK cells",Dendritic cells
258,0.41529424021605127,2.8523169433520173e-22,send MHC-II receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, B cell, NK cells, Dendritic cells, GranMono prog, GMP, MPP, lin, CMP, Neutrophils, large preB, T cells, CLP, LMPPs, Monocytes",Dendritic cells
123,0.42379513565929766,3.2366346984562e-23,receive SELPLG receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, GMP, MPP, T cells, Neutrophils, CMP, large preB, lin, CLP, LMPPs, Monocytes","Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, EryMk prog, MEP, Dendritic cells, GranMono prog, HSC, MPP, lin, large preB, proB, CLP, Monocytes, Mono prog, B cell, small preB, Ery prog, GMP, CMP, T cells"
244,0.4254511740330022,2.10295012158704e-23,send PARs receive SELPLG,"Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, EryMk prog, MEP, Dendritic cells, GranMono prog, HSC, lin, MPP, large preB, proB, CLP, Monocytes, Mono prog, B cell, small preB, Ery prog, GMP, CMP, T cells","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
293,0.4391076669538983,5.476185675835347e-25,send CD52 send PARs,"small preB, Neutro prog, B cell, Mk prog, Dendritic cells, Ery prog, EryMk prog, MEP, proB, CLP","Mk prog, B cell, Ery prog, MEP, EryMk prog, Dendritic cells, Myofibroblasts, CLP, ECArteriolar, ECSinusoidal"
268,0.4567890965839073,3.780012886203777e-27,send PARs receive SELL,"EoBaso prog, Mono prog, small preB, Neutro prog, NK cells, B cell, Dendritic cells, GranMono prog, GMP, MPP, lin, CMP, T cells, large preB, Neutrophils, CLP, LMPPs, Monocytes","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
266,0.46124330677946535,1.030103309520155e-27,send CCL send SELL,"Neutrophils, Monocytes","Mono prog, Fibroblasts, GranMono prog, GMP, CMP, MPP, ECArteriar, ECArteriolar, LMPPs"
290,0.48777248561143605,2.968799991668573e-31,send CD34 send SELL,"Mono prog, Fibroblasts, GranMono prog, GMP, CMP, MPP, LMPPs, ECSinusoidal","ECArteriolar, ECArteriar, ECSinusoidal"
291,0.4953632891087309,2.519240360237861e-32,send PARs send SELL,"Mono prog, Mk prog, Fibroblasts, EryMk prog, Ery prog, MEP, GranMono prog, GMP, MPP, CMP, Myofibroblasts, ECArteriolar, LMPPs, ECSinusoidal","Mk prog, Fibroblasts, Ery prog, MEP, EryMk prog, GranMono prog, GMP, MPP, CMP, ECArteriar, Myofibroblasts, ECArteriolar, LMPPs, ECSinusoidal"
292,0.5357774861483912,1.664621658136099e-38,send CCL send PARs,"Neutrophils, Monocytes","Mk prog, EryMk prog, Ery prog, MEP, Myofibroblasts, ECArteriolar, ECSinusoidal"
211,0.6148859746737988,2.403236242572599e-53,send CD34 receive SELPLG,"Neutrophils, LMPPs, EoBaso prog, Neutro prog, NK cells, EryMk prog, MEP, GranMono prog, Dendritic cells, HSC, MPP, lin, large preB, proB, CLP, Monocytes, Mono prog, B cell, small preB, Ery prog, GMP, CMP, T cells","HSC, ECSinusoidal"
294,0.6259667819981217,8.987045944630414e-56,receive ANGPTL send VISFATIN,"MSPCAdipo, Chondrocytes, Osteo, Fibroblasts, MEP, Osteoblasts, MSPCOsteo, ECSinusoidal, Pericytes",HSC
11,0.7505170380304741,1.0737886661345369e-91,receive CD34 send SELPLG,"EoBaso prog, Mono prog, Neutro prog, Fibroblasts, GranMono prog, GMP, HSC, lin, CMP, MPP, ECArteriar, CLP, ECArteriolar, LMPPs","EoBaso prog, large preB, HSC, small preB"
